4.038631916046143	18.18271803855896	0.582716049382716	0.5635343005030254	1	3	192 127  42  44
11.74328327178955	45.58964538574219	0.582716049382716	0.5635343005030254	1	3	192 127  42  44
13.47936463356018	45.228886127471924	0.582716049382716	0.5635343005030254	1	3	192 127  42  44
13.388638019561768	42.87939786911011	0.582716049382716	0.5635343005030254	1	3	192 127  42  44
13.846019983291626	40.89628624916077	0.582716049382716	0.5635343005030254	1	3	192 127  42  44
13.46404218673706	38.76987981796265	0.7876543209876543	0.5617117445505577	1	5	319   0  86   0
13.727948665618896	38.819677114486694	0.7876543209876543	0.5617117445505577	1	5	319   0  86   0
15.174853563308716	38.23856329917908	0.7876543209876543	0.5617117445505577	1	5	319   0  86   0
14.040235757827759	39.44383692741394	0.7876543209876543	0.5617117445505577	1	5	319   0  86   0
13.765488624572754	39.171653270721436	0.7876543209876543	0.5617117445505577	1	5	319   0  86   0
13.890501737594604	39.91002440452576	0.7876543209876543	0.6002041262666764	1	10	319   0  86   0
13.899362802505493	39.65068340301514	0.7876543209876543	0.6002041262666764	1	10	319   0  86   0
14.115878343582153	39.9610161781311	0.7876543209876543	0.6002041262666764	1	10	319   0  86   0
14.730790376663208	42.101301193237305	0.7876543209876543	0.6002041262666764	1	10	319   0  86   0
14.476626873016357	39.86890459060669	0.7876543209876543	0.6001312240285777	1	10	319   0  86   0
14.69529414176941	39.786293506622314	0.7876543209876543	0.5875555879565503	1	20	319   0  86   0
14.385319948196411	39.727681159973145	0.7876543209876543	0.5875555879565503	1	20	319   0  86   0
14.339706182479858	40.54320311546326	0.7876543209876543	0.5875555879565503	1	20	319   0  86   0
14.375935554504395	40.60400867462158	0.7876543209876543	0.5875555879565503	1	20	319   0  86   0
14.348174571990967	40.52201223373413	0.7876543209876543	0.5875555879565503	1	20	319   0  86   0
15.861673831939697	36.92755436897278	0.6567901234567901	0.5669789312531894	1	50	232  87  52  34
15.909424304962158	38.790990352630615	0.6567901234567901	0.5669789312531894	1	50	232  87  52  34
15.936117172241211	41.03013753890991	0.6567901234567901	0.5669789312531894	1	50	232  87  52  34
15.744785070419312	42.060259103775024	0.6567901234567901	0.5669789312531894	1	50	232  87  52  34
15.683071613311768	40.468040227890015	0.6567901234567901	0.5669789312531894	1	50	232  87  52  34
